Name_EN,Address_EN,Latitude,Longitude,Facility_Type
Top HD Endoscopy Centre,"ROOM 05, 15/F, T.O.P, 700 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3206093,114.169484,PrivatehealthcarefacilitiesunderCap633
Apromed Endoscopy Centre,"ROOM 801-8, 8/F, SANDS BUILDING, 17 HANKOW ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.296564,114.17094,PrivatehealthcarefacilitiesunderCap633
Dr Shiu Cho Tak Wesely,"ROOM 507, 5/F, YIP FUNG BUILDING, 2 D'AGUILAR STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.281381,114.1562,PrivatehealthcarefacilitiesunderCap633
Hong Kong Plastic Surgery Centre,"ROOM 402, 4/F, NEW WORLD TOWER 1, 16-18 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.280665,114.157079,PrivatehealthcarefacilitiesunderCap633
Ace Eye Centre,"18/F, EUBANK PLAZA, 9 CHIU LUNG STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2826,114.15649,PrivatehealthcarefacilitiesunderCap633
DR GLAM Eye Centre,"SUITE 01-03, 05-07, 26/F, OFFICE TOWER, LANGHAM PLACE, 8 ARGYLE STREET, YAU TSIM MONG DISTRICT, KOWLOON",22.3185535,114.168549,PrivatehealthcarefacilitiesunderCap633
EuroEyes Hong Kong Eye Clinic,"3/F, PLAZA 2000, 2-4 RUSSELL STREET, WAN CHAI DISTRICT, HONG KONG",22.278596,114.181544,PrivatehealthcarefacilitiesunderCap633
BEAU Medical Centre,"ROOM 806, 8/F, MANNING HOUSE, 48 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2820016,114.156154,PrivatehealthcarefacilitiesunderCap633
Horizon Healthcare,"RM 1005, 10/F, 26 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2958645,114.172622,PrivatehealthcarefacilitiesunderCap633
Champion Eye & Refractive Surgery Centre (Causeway Bay),"ROOM 1606-1610, 16/F, HANG LUNG CENTRE, 2-20 PATERSON STREET, WAN CHAI DISTRICT, HONG KONG",22.28021,114.1859,PrivatehealthcarefacilitiesunderCap633
SC Day Procedure Center,"L902-909, 9/F, THE ONE, 100 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2998347,114.172686,PrivatehealthcarefacilitiesunderCap633
HKMC Oncology Day Centre,"FLAT 903, 9/F, CENTRAL BUILDING, 1-3 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2815,114.15743,PrivatehealthcarefacilitiesunderCap633
Hong Kong Integrated Oncology Centre (Tsim Sha Tsui),"ROOM 1908-1909, 19/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.30068,114.17223,PrivatehealthcarefacilitiesunderCap633
Fusion Skin & Health Medical Centre,"ROOM 2011-2012, 20/F, HANG LUNG CENTRE, 2-20 PATERSON STREET, WAN CHAI DISTRICT, HONG KONG",22.28019,114.18603,PrivatehealthcarefacilitiesunderCap633
CALM Medical Group,"ROOM 2406-2407, 24/F, CAUSEWAY BAY PLAZA 2, 463-483 LOCKHART ROAD, WAN CHAI DISTRICT, HONG KONG",22.2805587,114.18216,PrivatehealthcarefacilitiesunderCap633
SureCare 808 Day Procedure Centre,"5/F, ARGYLE CENTRE, PHASE ONE, 688 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.31995,114.1694,PrivatehealthcarefacilitiesunderCap633
Clarity Eye Centre,"ROOM 1202-1203, 12/F, NEW WORLD TOWER 1, 16-18 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2805532,114.157347,PrivatehealthcarefacilitiesunderCap633
Reproductive HealthCare (TST),"ROOM 1703-1705, 17/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3011186,114.172637,PrivatehealthcarefacilitiesunderCap633
Premier Clinic,"FLAT 1001-1003, 10/F, CRAWFORD HOUSE, 70 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2826202,114.155604,PrivatehealthcarefacilitiesunderCap633
One Ocean Surgery,"FLAT 1526-1529, 15/F, OCEAN CENTRE, 5 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2964971,114.168911,PrivatehealthcarefacilitiesunderCap633
HKBH East Kowloon Medical Centre,"G/F, 2/F & 5-28/F, 8 YAN YIP STREET, KWUN TONG DISTRICT, KOWLOON",22.315258,114.216818,PrivatehealthcarefacilitiesunderCap633
Oncare Oncology Centre,"ROOM 701, 7/F, CHINA BUILDING, 29 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2817498,114.156849,PrivatehealthcarefacilitiesunderCap633
Dr. Attraction Clinic,"ROOM 1602-1603, 16/F, THE WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, WAN CHAI DISTRICT, HONG KONG",22.2819621,114.184171,PrivatehealthcarefacilitiesunderCap633
Hong Kong Eye Specialists Centre,"10/F, NEW WORLD TOWER 2, 18 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2806,114.15733,PrivatehealthcarefacilitiesunderCap633
Dr. Healthlase,"ROOM 3506, 35/F, WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, WAN CHAI DISTRICT, HONG KONG",22.2815248,114.184218,PrivatehealthcarefacilitiesunderCap633
SG IVF Center,"ROOM 1901-1909, 19/F, INTERNATIONAL ENTERPRISE CENTRE 1, 11 CHAI WAN KOK STREET, TSUEN WAN DISTRICT, NEW TERRITORIES",22.3745148,114.106154,PrivatehealthcarefacilitiesunderCap633
Quality HealthCare Endoscopy and Specialty Centre (Central),"ROOM 630-632, 6/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.281216,114.15921,PrivatehealthcarefacilitiesunderCap633
Hong Kong Bright Vision Eye Centre,"ROOM 1205, 12/F, MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824135,114.156675,PrivatehealthcarefacilitiesunderCap633
International Central Dental Center,"21/F, ONE CHINACHEM CENTRAL, 22 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28245,114.15716,PrivatehealthcarefacilitiesunderCap633
Green Wood Day Procedure Centre,"ROOM 802, 8/F, MIRA PLACE TOWER A, 132 NATHAN ROSD, YAU TSIM MONG DISTRICT, KOWLOON",22.3013592,114.172599,PrivatehealthcarefacilitiesunderCap633
Amber Health,"9/F, TOWER II, NEW WORLD TOWER, 16-18 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2806918,114.157093,PrivatehealthcarefacilitiesunderCap633
Gleneagles MediCentre,"PORTION B, SHOP 1-41, G/F, ADMIRALTY CENTRE, 18 HARCOURT ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2792714,114.165022,PrivatehealthcarefacilitiesunderCap633
Hevel Oncology Centre,"FLAT 601-606, 6/F, 238 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3048322,114.171941,PrivatehealthcarefacilitiesunderCap633
Smart Vision Eye Centre,"SHOP 11, G/F, SHUN FAT BUILDING, 38-60 SHUI CHE KWUN STREET, YUEN LONG DISTRICT, NEW TERRITORIES",22.44484,114.03119,PrivatehealthcarefacilitiesunderCap633
REMEDIUM ORTHOPAEDIC CENTRE,"ROOM 1501-1506, 15/F, HANG SENG TSIMSHATSUI BUILDING, 18 CARNARVON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2990311,114.173577,PrivatehealthcarefacilitiesunderCap633
Artis Medical Centre,"ROOM 708, 712, 713, 718 & 727, 7/F, CENTRAL BUILDING, 1 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28115,114.15736,PrivatehealthcarefacilitiesunderCap633
Alice Ho Miu Ling Nethersole Nursing Home,,22.328596,114.206835,PrivatehealthcarefacilitiesunderCap633
Buddhist Li Chong Yuet Ming Nursing Home for the Elderly ,,22.49812,114.12531,PrivatehealthcarefacilitiesunderCap633
Haven of Hope Nursing Home,,22.314931,114.255906,PrivatehealthcarefacilitiesunderCap633
Haven of Hope Sister Annie Skau Holistic Care Centre,,22.315051,114.256325,PrivatehealthcarefacilitiesunderCap633
Hong Kong Sheng Kung Hui Nursing Home,,22.339967,114.197856,PrivatehealthcarefacilitiesunderCap633
Jockey Club Home for Hospice,,22.398514,114.215438,PrivatehealthcarefacilitiesunderCap633
Pok Oi Hospital Tuen Mun Nursing Home,,22.38506,113.975663,PrivatehealthcarefacilitiesunderCap633
The Hong Kong Anti-Cancer Society Jockey Club Cancer Rehabilitation Centre,,22.243447,114.165371,PrivatehealthcarefacilitiesunderCap633
Yan Chai Nursing Home,,22.369658,114.118883,PrivatehealthcarefacilitiesunderCap633
Canossa Hospital (Caritas),"1 OLD PEAK ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2773623,114.15385,PrivatehealthcarefacilitiesunderCap633
Hong Kong Adventist Hospital - Stubbs Road,"40 STUBBS ROAD, WAN CHAI DISTRICT, HONG KONG",22.2633117,114.184064,PrivatehealthcarefacilitiesunderCap633
Hong Kong Baptist Hospital,"222 JUNCTION ROAD, KOWLOON CITY DISTRICT, KOWLOON
330 JUNCTION ROAD, KOWLOON CITY DISTRICT, KOWLOON
322 JUNCTION ROAD, KOWLOON CITY DISTRICT, KOWLOON",22.339517,114.180157,PrivatehealthcarefacilitiesunderCap633
Hong Kong Sanatorium & Hospital Limited,"2 VILLAGE ROAD, WAN CHAI DISTRICT, HONG KONG",22.269588,114.182953,PrivatehealthcarefacilitiesunderCap633
Matilda and War Memorial Hospital,"41 MOUNT KELLETT ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2591606,114.149336,PrivatehealthcarefacilitiesunderCap633
Precious Blood Hospital (Caritas),"113 CASTLE PEAK ROAD, SHAM SHUI PO DISTRICT, KOWLOON",22.3338918,114.161758,PrivatehealthcarefacilitiesunderCap633
St. Paul’s Hospital,"2 EASTERN HOSPITAL ROAD, WAN CHAI DISTRICT, HONG KONG",22.2785215,114.188233,PrivatehealthcarefacilitiesunderCap633
St. Teresa's Hospital,"327 PRINCE EDWARD ROAD WEST, KOWLOON CITY DISTRICT, KOWLOON",22.3263335,114.184861,PrivatehealthcarefacilitiesunderCap633
Hong Kong Adventist Hospital - Tsuen Wan,"199 TSUEN KING CIRCUIT, TSUEN WAN DISTRICT, NEW TERRITORIES",22.376625,114.10463,PrivatehealthcarefacilitiesunderCap633
Union Hospital,"18 FU KIN STREET, TAI WAI, SHA TIN DISTRICT, NEW TERRITORIES",22.3603133,114.175174,PrivatehealthcarefacilitiesunderCap633
Evangel Hospital,"222 ARGYLE STREET, KOWLOON CITY DISTRICT, KOWLOON",22.3251782,114.186919,PrivatehealthcarefacilitiesunderCap633
Gleneagles Hospital Hong Kong,"1 NAM FUNG PATH, SOUTHERN DISTRICT, HONG KONG",22.2515795,114.176413,PrivatehealthcarefacilitiesunderCap633
CUHK Medical Centre,"9 CHAK CHEUNG STREET, SHA TIN DISTRICT, NEW TERRITORIES",22.413373,114.21115,PrivatehealthcarefacilitiesunderCap633
HKSH Eastern Medical Centre,"3 A KUNG NGAM VILLAGE ROAD, EASTERN DISTRICT, HONG KONG",22.28217,114.23226,PrivatehealthcarefacilitiesunderCap633
